,tweet,is_retweet
5777,"RT @JohnTrumpFanKJV: Lord, Please continue to Shield President Trump from all enemies  both foreign and domestic. 
Put his enemies to shame…",True
5778,"RT @TDEMomof3: If you're using #BernieOrBust and have no plans to #VoteBlueNoMatterWho, can you please go ahead and add #maga to your profi…",True
5779,@SenKamalaHarris I really have tremendous respect for you. I hope you are asked to run with Joe Biden as Vice Presi… https://t.co/fYWzJeLcVP,False
5780,RT @milkbreadtoast: KEEP VOTING FOR BERNIE!!!! and tell your friends and family to vote for bernie too!!!,True
5781,RT @itskeyon: 2000 babies really vote for the first time this year. We finna save the planet lol.  https://t.co/43MFK9uJxM,True
5782,"@umsami @katnissxgxb @shaunking @MSNBC @maddow @BernieSanders @DNC And if they do, Trump will get another four year… https://t.co/30nk9OnefJ",False
5783,"RT @rosegoggles: #IDoNotLikeJoeBiden 
He's a perv. https://t.co/PDx3DAV3Lk https://t.co/D2TJB77mkH",True
5784,"RT @MissLynneNYC: OMG. Did Bernie just say that Joe asked for President Obama's support???? WTH !!?
I hope Joe's campaign responds to that.…",True
5785,"RT @JoeBiden: Thank you, Maine! https://t.co/scy7BwVQCy",True
5786,RT @SenThomTillis: Chuck Schumer’s threat to Supreme Court Justices Kavanaugh and Gorsuch that they will ‘pay the price’ and ‘will not know…,True
5787,"RT @paulwcountry: This should be all one needs to understand to vote down Bernie, but there will always be a faction of low motivation do n…",True
5788,RT @Sneegsnag: It’s sad people think it’s cool they don’t vote. There’s real change to be had and you could do a simple thing of educating…,True
5789,RT @glennkirschner2: We The People rose up yesterday &amp; message is unmistakable - Donald Trump WILL be a one-term president. And you know wh…,True
5790,"RT @realDonaldTrump: Mini Mike, “Three months ago I entered the race for President to defeat Donald Trump, (and I failed miserably!).",True
5791,RT @brithume: Schumer’s threats against Gorsuch and Kavanaugh not even playing well among lefty legal scholars.,True
5792,"RT @traceyecorder: Bernie says that our incarcerated brothers and sisters should have dignity and the right to vote. 

Biden wrote the 94 C…",True
5793,RT @RheaButcher: I didn’t think the DNC could find someone I wanted to vote for less than John Kerry but here they go,True
5794,@Dennisabm @akvawe66 @pookietooth @Penguin_SYLS @imvala @medwoman1 @PersevereEver @miss_simone247 @Markholiday13… https://t.co/Qr7FS8TfkV,False
5795,"RT @spettypi: Breaking news: young people still don't vote. In NBC News exit poll, 13 percent of voters were between 18-29",True
5796,RT @tribelaw: These remarks by @SenSchumer were inexcusable. Chief Justice Roberts was right to call him on his comments. I hope the Senato…,True
5797,"RT @davematt88: ""Planes fly high. The ground is low. But planes are really great and they can go really high. The virus is low. Planes can…",True
5798,"RT @KatieDaviscourt: THANK YOU DEMOCRATS!

Your top 2 picks for President are:
@joebiden the Pedophile.
@SenSanders the Communist.

Things…",True
5799,"RT @RWPUSA: The notion that a corporation is immune from a criminal investigation simply because it is owned by the president is absurd.
Th…",True
5800,"@iamjumpingin @robbielynn53 Exactly why Republicans need to take back the house to super majority, also the Senate.… https://t.co/hFcjkGEWuL",False
5801,RT @RepMattGaetz: Reviewing the coronavirus supplemental appropriation and preparing to go vote. https://t.co/wjJ4YY4VZz,True
5802,Kylie Jenner win by 1 vote so no tie here.,False
5803,"RT @MarkHertling: If any troll wants to say @mattgaetz is “owning” me because I’m commenting, so be it. But I’ll respond that this is the m…",True
5804,RT @snowmanomics: Their plan really was to try to win with only 30% of the vote in a divided field. Just a colossal strategic mistake - the…,True
5805,Why would you vote for bernie when you can vote for yoshiko tsushima https://t.co/O9FvCEO9hA,False
5806,"While not a vote for @PeteButtigieg , this is still a vote for Pete.
Let us again have a decent, logical leader who… https://t.co/S34S33bXgh",False
5807,@CandiCdeBacaD9 Calling Americans to infect other Americans because they're supporting the president? Sit down you immature little girl.,False
5808,"RT @traceyecorder: Bernie says that our incarcerated brothers and sisters should have dignity and the right to vote. 

Biden wrote the 94 C…",True
5809,"RT @RalphNader: The state and federal Democratic machines gang up on Bernie Sanders for Super Tuesday. Got Pete, Amy and others to endorse…",True
5810,RT @DevinCow: Please get one for Milk Dud.,True
5811,"RT @no_silenced: I’m confused, why would anyone Vote for Bernie.??🧐

There isn’t one thing he’s running on that‘s Constitutional🤷‍♂️

None…",True
5812,"RT @LisaTalmadge: Sanders lies flat out that Biden asked for President Obama’s endorsement. 

Joe Biden explicitly says he did not ask, bec…",True
5813,RT @iocmedia: Press Conference with IOC President Thomas Bach  #IOCEB #Lausanne #Olympics https://t.co/mEweunyYN0,True
5814,"RT @WhiteHouse: President @realDonaldTrump granted clemency to 3 moms—Judith Negron, Crystal Munoz, and Tynice Nichole Hall! 

Today, they…",True
5815,"@AltYelloNatPark I think enough people who voted for Trump, and those who did not vote at all, have realized they m… https://t.co/DjxSDiMKzn",False
5816,RT @docrocktex26: Bernie carried this same degree of hubris/privilege through the ‘16 primary until math got in the way of his grandiose de…,True
5817,fuck the president bullshit why did the US senate just vote against capping INSULIN prices?? Democrat or Republican… https://t.co/0mkrPTEDz6,False
5818,"RT @realDonaldTrump: This is a direct &amp; dangerous threat to the U.S. Supreme Court by Schumer. If a Republican did this, he or she would be…",True
5819,RT @dril: i deserve th e most mentally ill president imaginable.  99 year old babbling doofus.  Send us into the volcano sir,True
5820,"RT @Holly_WV: I’ll concede, Trump may not be the best man, but he is the best man for the job.
Politicians hate him, fear him. He can’t be…",True
5821,RT @EverettesPride: @matthewamiller @maddow Bernie underestimated the Black vote the soul of the Democrat party especially our Black Sister…,True
5822,"@SallyAlbright I love it! I am so proud of Joe Biden! 
I made calls to Birmingham the week before the election from… https://t.co/slf2PsUKEE",False
5823,"RT @christopherjobs: Working on Biden bumper sticker ideas. 

— BIDEN: He’s ok. 🇺🇸
— I mean, Biden is fine.
— I will vote for Biden. 🗳 
— B…",True
5824,"RT @traceyecorder: Bernie says that our incarcerated brothers and sisters should have dignity and the right to vote. 

Biden wrote the 94 C…",True
5825,"RT @KenPaxtonTX: Unbelieveable. For @SenSchumer to threaten members of #SCOTUS...
It’s immoral, it’s despicable, and it’s appalling that a…",True
5826,RT @Sifill_LDF: .@msnbc interviewing a Black man on the campus of TSU (HBCU) who waited 5 1/2 hours to vote at a new polling place. Not eno…,True
5827,"RT @Jim_Jordan: Today's Left:

First Schumer tells President-elect Trump: ""You take on the intelligence community, they have six ways from…",True
5828,"@juliegraceb If he thinks it’s a joke, why’d he vote to fund it $9B??",False
5829,danny devito for vice president,False
5830,@tito_mboweni Titus mboweni and president ramaliar s wealth should bailout eskom not workers money,False
5831,Thus phone call is absolutely nuts!,False
5832,RT @lexi4prez: warren supporters who haven’t voted yet: do the right thing. vote for bernie. warren has no chance. she’s only in this to hu…,True
5833,RT @hasanthehun: there’s no conspiracy. it’s out in the open. it’s just capitalism.,True
5834,RT @olgaNYC1211: Americans want answers from @RonJohnsonWI July 4th Moscow trip. Why shortly after the trip did @RonJohnsonWI want to revie…,True
5835,RT @hughhewitt: It is far more grave than a mistake. It is a threat against individuals who live with them daily. It is an attack on the ju…,True
5836,"RT @SarahKSilverman: Imagine if Warren got behind Bernie to make sure progress won? I LOVE her but, as of yesterday it would seem she is ha…",True
5837,"RT @mmpadellan: Much as I hate to admit it, after the Super Tuesday shellacking Elizabeth Warren took, I don't believe she has a realistic…",True
5838,"@TeamJoe @SymoneDSanders @SymoneDSanders You were in beast mode last night. Congrats to you, and @TeamJoe on a terr… https://t.co/IjQImVq3vH",False
5839,RT @JadeResists: 11 DEAD! @mattgaetz do you think that’s a fucking JOKE? Over 150 infected that we know of! How fucking STUPID are you @mat…,True
5840,RT @koslen_bambi: Exactly 👇👇👇,True
5841,"RT @Jim_Jordan: Today's Left:

First Schumer tells President-elect Trump: ""You take on the intelligence community, they have six ways from…",True
5842,RT @anarchopac: The United States is essentially a one party state in which every 4 years you get to vote for which wing of the capitalist…,True
5843,"RT @mmpadellan: @realDonaldTrump What severe price should be paid by a ""president"" who:

- threatens witnesses
- threatens private citizens…",True
5844,RT @soledadobrien: You can thank the Supreme Court for this:,True
5845,"RT @RalphNader: The state and federal Democratic machines gang up on Bernie Sanders for Super Tuesday. Got Pete, Amy and others to endorse…",True
5846,"RT @GiannoCaldwell: If you believe President @realDonaldTrump is going to win re-election, RETWEET.",True
5847,RT @chrislhayes: YOU’VE BEEN PRESIDENT FOR MORE THAN THREE YEARS!!!,True
5848,"RT @MillerCrime: @AlainMartel18 @RBReich So you want us to vote to help you, but you won’t vote to help us live. Got it",True
5849,"Sanders barely got 50% of the vote in his home state. 

Let that sink in.",False
5850,RT @Susan_Hennessey: Of course he will. The question is whether the media is going to indulge him by pretending as if it is a real story an…,True
5851,"At least we know coronavirus is a virus, what about a former president that gave us the current Whitehouse virus th… https://t.co/iGkcAh6qEJ",False
5852,"RT @DavidCornDC: My latest: For five years, @BernieSanders has claimed the Dems can only win the White House by using revolutionary fervor…",True
5853,"RT @saraecook: NEW: @CBSNews has obtained a copy of a WH questionnaire testing potential appointees on their loyalty to the President, per…",True
5854,"RT @ZaynMyLegend: ALL I CAN SEE IS PURE ART

- keep voting guys!

#Trampoline #BestRemix #iHeartAwards 

RETWEET AND REPLY  TO VOTE https:/…",True
5855,"RT @MiaFarrow: @realDonaldTrump There can be few things worse in a civilized nation than a US president openly threatening our reporters, n…",True
5856,"RT @Joshua4Congress: If you live in Washington, you NEED to vote for Bernie! HERE'S WHY⬇️

In WA, you need 15% or more to get delegates. De…",True
5857,"RT @sunrisemvmt: This is a disgrace for our democracy. 

Pundits like to criticize young people and people of color for not voting in highe…",True
5858,"RT @DavidDoright: Schumer is a do nothing lifelong politician living off the taxpayers teat!

👇🤮👇
VOTE THIS DOUCHE OUT OF OFFICE‼️

#KAG🇺🇸…",True
5859,RT @CoryBooker: Completely unacceptable. This is what voter suppression looks like. We are long overdue for a modern-day Voting Rights Act.,True
5860,"RT @DavidDoright: Schumer is a do nothing lifelong politician living off the taxpayers teat!

👇🤮👇
VOTE THIS DOUCHE OUT OF OFFICE‼️

#KAG🇺🇸…",True
5861,RT @Eugene_Scott: These exit polls suggest that many of these tweets slamming older black Americans for how they vote could have been spent…,True
5862,RT @david_eplin: What say ye to this CJ Roberts? This was of your doing! https://t.co/lqORUk8mrX,True
5863,"RT @PalmerReport: I'm not a Bernie Sanders fan at all, but the unlikely event that Bernie is the nominee, I will stand in line all day in t…",True
5864,"RT @stonebwoyb: Plus 1 + in hours 
Mi Shoulda Dead in 2003..
But I Swear Death 💀 Afraid A Me Now. This Bwoy is A GOD Sent!
Crocodile 🐊 Skin…",True
